Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-05-10,50.4554,50.9181,49.8013,50.1444,2187707.8499698
2023-05-11,50.24,50.7506,49.5859,49.8332,2420535.5460026
2023-05-12,49.7774,50.6948,49.3784,50.4634,3024152.598862
2023-05-15,50.6948,51.2691,50.5671,50.9021,1730427.6360508
2023-05-16,50.8623,51.1654,50.4874,50.6629,1736908.6525182
2023-05-17,50.5751,50.8862,50.0087,50.599,2024050.2751435
2023-05-18,50.7346,51.1415,50.3597,50.607,2006199.2742739
2023-05-19,50.9181,51.4366,50.3916,51.4286,2401600.1971167
2023-05-22,51.3968,51.8913,51.1654,51.5803,1776674.7655508
2023-05-23,51.5403,51.8514,51.0457,51.1256,1816775.5848498
2023-05-24,51.0378,51.8434,50.9501,51.3329,1980285.2370565
2023-05-25,51.3329,51.3409,49.7136,49.913,3021788.344112
2023-05-26,49.8332,51.7637,49.8013,51.668,3101353.1632969
2023-05-29,51.6919,51.8514,51.0217,51.0936,1351720.658333
2023-05-30,50.9261,51.0217,49.9847,49.9847,3205509.4911937
2023-05-31,49.8492,49.8651,47.5437,48.0144,13539931.509156
2023-06-01,48.5091,49.8492,48.4213,49.7614,2474571.1774973
2023-06-02,50.2321,51.0697,50.0805,51.0697,3204989.2548622
2023-06-05,51.1495,52.0508,51.0058,51.2133,2721944.1799269
2023-06-06,51.0058,51.9312,50.7746,51.8754,4088024.6145914
2023-06-07,51.8434,51.9232,51.2053,51.8993,2976699.523938
2023-06-09,52.011,53.1278,51.8434,52.0429,2854436.4645412
2023-06-12,52.0907,52.2343,50.8144,51.0058,2769943.8163943
2023-06-13,51.0457,51.4525,50.8942,51.0058,1995639.1035348
2023-06-14,51.0537,52.354,51.0537,51.8195,3291643.0775525
2023-06-15,51.8514,52.3301,51.2212,52.2901,3171650.2542915
2023-06-16,52.3221,53.4469,52.1386,53.3032,8190927.9882644
2023-06-19,53.056,53.6064,52.657,52.8087,1884422.6045075
2023-06-20,52.6731,53.2555,52.5295,53.1118,1821630.7060835
2023-06-21,52.8884,53.5186,52.8645,53.4469,2804275.6535302
2023-06-22,53.3991,53.6543,53.0161,53.3192,2225503.3328502
2023-06-23,53.1438,53.2873,52.1705,52.3859,1943230.6208554
2023-06-26,52.4976,53.1677,51.9472,52.9363,1312082.4106156
2023-06-27,52.9363,53.3432,51.5483,52.2024,1635433.7354963
2023-06-28,52.5454,52.8247,52.011,52.3939,1169646.7173708
2023-06-29,52.6412,53.0639,52.4258,52.705,1330372.1650178
2023-06-30,52.2503,52.4896,51.0776,51.3808,4645130.0322496
2023-07-03,51.4525,52.4019,51.4525,51.9232,2082161.3001653
2023-07-04,52.0588,52.4099,51.6999,51.8275,1197012.4019904
2023-07-05,51.8275,52.1705,50.7905,50.7905,2160779.6653013
2023-07-06,50.6548,51.0856,50.1444,50.5591,2150415.0532795
2023-07-07,50.6868,51.7797,50.6868,51.6919,2689069.0045192
2023-07-10,51.7318,52.2582,51.5642,52.2582,1333563.7835721
2023-07-11,52.6173,52.8565,52.1386,52.8247,1917757.8443336
2023-07-12,52.8247,53.8856,52.657,53.6064,2647094.0808453
2023-07-13,53.6782,54.2126,53.375,53.5585,1957886.242426
2023-07-14,53.5585,53.8776,53.1038,53.2395,2036429.3926707
2023-07-17,53.0878,54.0132,52.9683,53.3272,1659803.360279
2023-07-18,53.4469,54.093,53.3991,54.093,1903844.3430238
2023-07-19,54.2446,57.0365,54.1089,56.191,4876118.7241901
2023-07-20,55.84,56.9488,55.7602,56.0634,2639848.3796496
2023-07-21,56.0475,56.2708,55.7842,56.0475,1869946.2450944
2023-07-24,56.1432,56.885,56.1432,56.7335,1897075.0028064
2023-07-25,56.861,57.0206,56.1112,56.2149,1817510.1836215
2023-07-26,56.3983,56.7972,55.7602,55.8559,1436621.9740559
2023-07-27,56.2389,56.7574,56.0155,56.3983,1533180.3443495
2023-07-28,56.3983,56.558,56.0155,56.1989,1583525.4318441
2023-07-31,56.3983,57.212,56.3824,57.0285,2355082.294008
2023-08-01,56.9569,57.0046,56.558,56.7175,1302387.2111264
2023-08-02,56.6297,56.6377,55.7284,55.7442,2284253.6844481
2023-08-03,55.7602,55.864,54.8428,55.3454,2161548.1107741
2023-08-04,56.1033,56.4383,55.7204,56.175,1998676.531562
2023-08-07,56.5181,56.5261,55.3932,55.4971,2798159.4292857
2023-08-08,55.521,55.864,54.9305,55.4491,3464515.7301451
2023-08-09,56.3068,56.7052,55.6484,56.2115,3063513.7746618
2023-08-10,56.2201,57.6234,56.1854,57.3895,2581459.5086836
2023-08-11,56.7745,56.9824,55.9255,55.9343,2042534.1454303
2023-08-14,55.9169,55.9516,55.2759,55.5704,1161614.5281787
2023-08-16,55.3365,55.7177,55.0853,55.3192,2840253.304062
2023-08-17,55.3105,55.6137,54.0198,54.4009,1947885.5862994
2023-08-18,54.3143,54.4009,53.1622,54.2017,2270135.1280721
2023-08-21,54.2017,55.8043,54.2017,55.4751,1655171.1510685
2023-08-22,55.6743,56.454,55.3971,55.709,1842710.1310749
2023-08-23,55.5791,56.0122,55.0334,55.5791,1577272.8126107
2023-08-24,54.7475,55.6657,54.0545,55.1459,2091931.7121307
2023-08-25,54.5742,55.094,54.1411,54.1931,1631900.9272002
2023-08-28,54.4009,55.5184,54.2277,55.4404,1245664.6189429
2023-08-29,55.4404,55.5704,54.7301,55.0246,1121886.1446869
2023-08-30,55.0073,55.3365,54.6522,55.0766,981868.84519253
2023-08-31,55.0766,55.3538,54.271,54.6175,4530606.8448931
2023-09-01,54.5742,55.6051,54.5742,55.0593,2459077.8481432
2023-09-04,55.0853,55.4404,54.167,54.167,2195130.8491063
2023-09-05,54.1844,54.4876,53.4567,53.5261,1644573.8370933
2023-09-06,53.5347,53.7945,52.2353,52.4086,2331942.4034036
2023-09-07,52.2613,52.4086,50.3295,50.6414,2803206.5720261
2023-09-08,50.8493,51.1871,50.4854,50.7887,1835833.4209061
2023-09-11,51.1092,51.5423,50.4681,50.6587,1738719.08153
2023-09-12,50.702,51.3691,50.6848,51.2911,2235716.9454829
2023-09-13,51.3344,51.6636,50.9793,51.2045,2278920.0473914
2023-09-14,51.499,52.3046,51.3518,51.8195,2234801.513023
2023-09-15,52.1487,53.015,51.7588,52.3046,5379855.7313268
2023-09-18,52.4086,52.9976,51.4643,51.7243,1730638.3410261
2023-09-19,51.8715,52.0274,50.8407,50.9446,1875655.3101094
2023-09-20,51.0312,51.3604,50.5981,51.343,2045716.8027973
2023-09-21,50.9359,52.1487,50.6587,51.629,2177368.2270871
2023-09-22,51.629,52.9197,51.551,52.6685,3098048.5507925
2023-09-25,52.6685,52.7117,51.6982,51.9494,2053847.1821358
2023-09-26,51.5423,51.6982,50.8926,51.343,1880482.9753647
2023-09-27,51.5423,51.8108,50.4335,50.4854,1688842.4423568
2023-09-28,50.4509,51.0312,50.0697,50.4162,2096466.1619449
2023-09-29,50.6068,51.4384,50.5895,50.8493,1820559.6669622
2023-10-02,50.8666,51.1698,50.0177,50.0177,1908218.3855572
2023-10-03,49.9831,50.4335,49.4979,50.1043,2076429.3886697
2023-10-04,49.9831,50.1996,49.3506,49.5932,2039890.588894
2023-10-05,49.8098,50.3295,48.5191,48.5711,2752411.0372184
2023-10-06,48.5711,48.6663,47.1504,47.2977,3670049.5393198
2023-10-09,47.4709,50.3989,47.3843,50.3295,4686305.398531
2023-10-10,50.6674,52.833,49.8618,52.5645,4356948.2682894
2023-10-11,52.5818,53.6647,52.1054,52.5385,2975911.6212503
2023-10-12,52.8763,53.2575,52.0794,52.4432,1819710.0348177
2023-10-13,52.5472,54.1411,52.4432,53.8465,2904186.9685375
2023-10-16,57.0084,59.4253,56.3413,58.4377,13014980.336981
2023-10-17,58.4377,59.9104,56.5666,57.6061,5587436.1021744
2023-10-18,57.3463,58.1951,56.8785,57.5628,5388808.0374136
2023-10-19,57.173,57.4589,56.0122,57.1643,3085630.761421
2023-10-20,56.6532,57.6234,56.3154,56.6619,2216823.0197933
2023-10-23,56.48,56.8265,55.8996,56.3587,1707925.6882525
2023-10-24,56.35,57.5368,56.35,56.8352,2872392.7178291
2023-10-25,56.8785,57.6927,56.7485,57.0603,1909395.8648877
2023-10-26,56.7918,57.3895,56.4107,57.2596,1992007.5838423
2023-10-27,57.4328,57.8314,57.0517,57.0691,1871821.575936
2023-10-30,57.173,57.866,56.5666,56.8265,2481699.3039882
2023-10-31,57.4069,58.8709,56.9997,57.6061,4194735.4834137
2023-11-02,58.4723,58.5503,57.0691,57.0691,3204874.7858628
2023-11-03,57.173,57.3895,56.2374,56.7918,2652328.7572944
2023-11-06,57.6061,57.892,57.1297,57.303,2287453.3093635
2023-11-07,57.0864,57.173,56.3241,56.3933,1683826.6112869
2023-11-08,56.2027,56.5839,55.2673,55.2673,2341507.6913772
2023-11-09,55.2932,55.7437,54.1844,54.7907,2411648.5189512
2023-11-10,54.7734,54.912,53.7426,53.8465,1949993.5051794
2023-11-13,54.2017,54.5395,53.4134,53.578,1810661.9142364
2023-11-14,53.76,55.8216,53.7166,55.6743,2391999.6212202
2023-11-15,56.3068,56.48,54.5395,54.7734,2742864.2195088
2023-11-16,54.834,55.1286,54.2017,54.2277,2532381.7084288
2023-11-17,54.2277,54.349,53.5606,53.9331,2506525.6475992
2023-11-20,53.9678,55.787,53.9678,55.3538,1742954.5439455
2023-11-21,55.5444,55.8563,54.834,55.4838,1936966.1970956
2023-11-22,55.4404,55.6051,54.0804,54.5829,1948208.8159195
2023-11-23,54.8514,55.1199,54.3317,54.6348,1589238.080514
2023-11-24,54.5742,55.7177,54.5742,55.6137,1386044.3973685
2023-11-27,55.6137,55.6137,55.0073,55.3279,1729911.0743807
2023-11-28,55.2673,56.4453,55.1893,56.0555,2264835.316693
2023-11-29,54.375,54.4876,50.5895,51.629,14265108.987857
2023-11-30,51.8975,53.015,51.1265,51.1438,7366594.6723605
2023-12-01,51.1958,52.5818,50.7713,52.4952,2750417.403097
2023-12-04,52.4605,52.6685,51.7155,51.9321,1739624.1244664
2023-12-05,51.8022,52.7291,51.7155,52.2613,2051608.8170162
2023-12-06,52.4779,53.422,52.2353,53.1102,4027701.9596317
2023-12-07,53.093,53.093,52.2007,52.5472,1626127.8153059
2023-12-08,52.8417,54.6868,52.8417,53.7166,4110900.1094686
2023-12-11,53.7512,55.042,53.7512,54.8948,2439005.2887315
2023-12-12,55.3365,55.5444,53.9939,54.271,3101834.9549143
2023-12-13,54.1411,54.8514,53.9072,54.0545,2133621.4067819
2023-12-14,54.5742,54.8687,53.8725,53.8725,2264867.6396551
2023-12-15,54.3576,55.1459,53.8986,53.9159,13070434.995885
2023-12-18,54.0025,54.7042,53.9245,54.5656,2031081.4273532
2023-12-19,54.5656,55.1632,54.1064,54.6954,2306650.8400178
2023-12-20,55.1373,55.4404,54.3317,54.3317,1783850.0172444
2023-12-21,54.297,55.6137,54.1064,55.6137,3468500.8640626
2023-12-22,55.657,56.0035,55.4404,55.839,1524418.9977576
2023-12-27,55.8476,56.7918,55.657,56.6966,3260583.4108968
2023-12-28,56.8005,57.7274,56.7399,57.2683,3210931.8780662
2023-12-29,57.303,58.1865,56.7399,56.7399,3628100.106581
2024-01-02,57.1036,57.8486,56.1941,56.7399,2065050.5516487
2024-01-03,56.7138,56.7225,55.1286,56.0035,2247778.0278808
2024-01-04,56.0208,56.7052,55.7437,55.7437,2244582.6722072
2024-01-05,55.4665,56.0035,54.9727,55.709,1915891.6258614
2024-01-08,55.4665,55.5963,54.1498,54.6609,2447264.959918
2024-01-09,55.3018,55.3279,54.6868,54.6954,1363915.8666943
2024-01-10,54.5656,54.9467,54.1931,54.1931,1363918.1754773
2024-01-11,54.4096,54.4962,53.5347,53.5347,1836344.8163408
2024-01-12,53.6214,54.2017,53.2748,53.4047,1231763.4364932
2024-01-15,53.4914,53.7253,52.5472,52.7031,1324839.7144003
2024-01-16,52.4519,53.0496,52.1054,52.4605,1196338.6245155
2024-01-17,52.2786,52.3999,50.676,50.7627,3283454.2153059
2024-01-18,51.1092,51.6029,50.5028,51.1092,3356170.4903177
2024-01-19,51.6896,52.2093,51.5423,51.9235,2127082.9333228
2024-01-22,52.3133,52.4866,51.8282,51.9841,1423498.6296041
2024-01-23,52.296,52.3825,51.5337,52.0188,2078491.1318897
2024-01-24,52.4779,53.0583,52.0274,52.5905,1612920.422148
2024-01-25,52.755,52.9889,52.244,52.3825,1165740.3234017
2024-01-26,52.296,52.9283,51.8802,52.8591,1485219.3255731
2024-01-29,52.8591,54.0284,52.8417,53.9678,3171223.11923
2024-01-30,53.9851,54.1325,53.4134,53.708,3180905.0007452
2024-01-31,53.708,54.4529,53.5867,54.2797,1693735.9079277
2024-02-01,54.0978,56.9997,53.7512,56.7832,5372967.4772429
2024-02-02,56.965,57.5628,56.48,56.9997,3177545.7214786
2024-02-05,56.9997,57.7274,56.3068,56.6705,3548368.5944203
2024-02-06,56.7485,57.4589,56.5493,57.0344,1889105.1254824
2024-02-07,57.0864,57.5628,56.7399,57.0603,1665452.1617725
2024-02-08,57.0603,57.173,56.4453,56.8871,2070415.0089518
2024-02-09,56.9305,57.4242,56.7399,57.2163,2304925.0247245
2024-02-12,57.3463,58.3425,57.0171,57.9959,4652006.1182664
2024-02-13,58.0392,58.7149,57.1124,57.2596,2555586.1319815
2024-02-14,57.5541,58.0392,57.0691,57.9526,1203617.0629265
2024-02-15,58.0392,58.429,57.6061,58.0392,2183773.9455237
2024-02-16,58.1259,59.0354,58.1259,58.7582,2159274.2947074
2024-02-19,58.7669,59.6591,58.3164,58.6196,2027831.8152791
2024-02-20,58.5936,58.9488,58.1259,58.8103,2795102.7436921
2024-02-21,58.9488,59.1654,58.2818,58.5676,2167777.5425005
2024-02-22,58.9055,59.304,56.5406,57.2683,5611760.2854827
2024-02-23,57.2683,58.0133,56.7918,57.2769,2522737.9218331
2024-02-26,57.3289,57.6321,56.6532,56.7052,2610277.7381035
2024-02-27,56.7052,57.7534,56.5666,57.1556,2652125.5843903
2024-02-28,57.173,57.3289,55.3105,55.3365,2561624.7539209
2024-02-29,55.5791,55.787,53.63,53.6906,6074122.9412444
2024-03-01,54.1931,55.0073,53.8986,54.6954,1410103.0706317
2024-03-04,55.1286,55.4404,53.6386,53.7512,1447561.9204333
2024-03-05,53.5347,53.8119,52.6685,53.5434,2227161.7500723
2024-03-06,53.708,54.7995,53.6906,54.5395,1638060.7602472
2024-03-07,54.219,54.7475,53.578,53.9245,1237490.3727275
2024-03-08,53.9331,54.7215,53.9159,54.5915,2051997.8469519
2024-03-11,54.5482,54.6782,53.708,54.0198,1214679.5966764
2024-03-12,54.3836,54.4009,53.5173,54.2623,2684156.4853563
2024-03-13,54.297,54.323,53.1275,54.0371,3331093.643751
2024-03-14,54.1411,55.6484,54.1411,55.1893,2574697.0832733
2024-03-15,55.2673,56.1594,54.6089,55.4838,9951690.5142708
2024-03-18,55.787,55.8736,54.271,54.7301,1887135.7335824
2024-03-19,54.7388,55.4145,53.7945,54.8774,1729323.4891069
2024-03-20,55.016,55.016,53.8465,54.0978,1159996.0712949
2024-03-21,54.5223,54.8168,54.245,54.3663,920681.47809687
2024-03-22,54.3663,54.6609,53.9939,54.4356,670091.94311288
2024-03-25,54.4356,54.7128,53.8379,54.0371,692535.62266676
2024-03-26,54.0545,55.9429,53.9765,55.9429,3296503.4568282
2024-03-27,55.8736,56.2027,55.1979,55.1979,1663089.1223708
2024-03-28,54.1411,56.8697,53.9159,56.376,3237015.3540214
2024-04-02,56.5666,59.0874,56.558,57.3289,6673823.5538276
2024-04-03,57.5368,58.559,57.4328,58.5503,2607110.087826
2024-04-04,58.7062,59.0874,58.5503,58.8622,2201874.8042525
2024-04-05,58.4723,58.9921,58.0392,58.9228,1493831.0861672
2024-04-08,58.7495,60.1096,58.6803,59.9104,2226691.9127316
2024-04-09,59.945,61.4177,59.3387,59.8757,4870563.5978929
2024-04-10,60.1876,61.0452,59.8843,60.3868,2814735.4799422
2024-04-11,59.5985,60.6293,59.0787,59.0787,2818037.0396338
2024-04-12,59.1654,59.893,57.6234,58.7756,3128953.9200455
2024-04-15,58.7323,60.1096,58.6976,59.5985,2693597.0990479
2024-04-16,58.9055,59.3299,56.7052,56.9391,4370847.1419561
2024-04-17,57.0864,58.8189,56.8525,58.4984,2485516.8766805
2024-04-18,58.6803,58.7323,57.3375,58.0825,2070161.0428217
2024-04-19,57.6754,58.9834,57.6494,58.6023,2358929.7679037
2024-04-22,58.6976,59.3387,58.0479,59.2867,2094127.3647648
2024-04-23,59.3213,59.6418,58.4897,58.6456,1428231.6347564
2024-04-24,59.226,59.5638,57.9526,57.9526,1869523.1824584
2024-04-25,58.1086,58.6629,57.5368,57.7794,1255607.3929372
2024-04-26,58.1259,58.7409,58.1259,58.3164,744439.37331492
2024-04-29,58.3164,59.0354,57.6927,59.0095,1075948.2893136
2024-04-30,59.0181,59.0614,57.5541,57.5541,1672398.1354313
2024-05-02,57.5541,57.5541,56.6186,57.2856,1392668.2957987
2024-05-06,57.6061,58.9661,57.303,58.7842,1502430.1484549
2024-05-07,58.8535,59.4945,58.2818,58.3164,1257672.5993318
2024-05-08,58.3164,58.7756,57.788,58.7756,1367925.0683757
2024-05-09,58.8015,59.4599,58.3337,58.5417,1250300.6552092
2024-05-10,58.7669,59.7024,58.7409,59.2,2259160.3280763
2024-05-13,59.2867,59.6071,58.8448,59.3213,948045.17422614
2024-05-14,59.3387,60.3262,59.0181,59.8237,1460633.0953942
2024-05-15,59.945,60.5513,59.1654,59.8497,1535687.0131945
2024-05-16,60.0316,60.2829,59.4945,60.1788,1365765.2018782
2024-05-17,60.2049,61.2271,59.7718,61.2271,2176497.8158957
2024-05-20,61.2444,63.0462,61.2271,62.8036,3259574.4727253
2024-05-21,62.6131,63.7479,62.1973,63.1762,2917647.173434
2024-05-22,63.1501,63.6093,62.769,62.9162,1665789.2440906
2024-05-23,61.8508,61.8508,57.6061,57.9786,7654728.4821172
2024-05-24,57.7794,58.0392,56.2374,56.4713,4876846.9508304
2024-05-27,56.7138,58.1086,56.6966,56.9564,2015379.3941626
2024-05-28,57.173,57.4761,56.0035,56.2461,2671393.5329262
2024-05-29,56.2547,56.5926,54.4096,54.7907,3675297.4030814
2024-05-31,55.0073,56.0122,54.8428,55.0679,5460502.6759474
2024-06-03,55.6657,56.1508,55.2152,55.3798,1565718.5080816
2024-06-04,55.3798,55.3885,54.2364,54.2364,2870666.9025358
2024-06-05,54.4009,54.7561,54.0804,54.2623,2556249.9070943
2024-06-06,54.8948,55.1632,54.375,55.1632,1164791.4135882
2024-06-07,55.2239,55.4838,54.5482,54.6522,1375981.5666581
2024-06-10,54.6609,54.9381,54.0631,54.834,1421050.1652315
2024-06-11,54.8428,55.1632,53.9505,53.9505,2070133.3374257
2024-06-12,54.0978,54.6175,53.4481,54.1064,2401970.1006105
2024-06-13,54.1064,54.4876,53.682,53.9245,1749976.7074434
2024-06-14,53.9245,55.0073,53.9245,54.964,2112198.2093145
2024-06-17,54.9727,56.0468,54.7648,55.8563,1615467.0097982
2024-06-18,55.9862,56.376,55.631,55.761,2299280.0502867
2024-06-19,55.8736,56.9997,55.8736,56.8697,1547048.534343
2024-06-20,56.8697,57.3202,56.4107,56.9564,1864064.0650522
2024-06-21,57.0864,57.3463,56.48,56.7225,6523243.5721031
2024-06-24,56.7225,58.429,56.7052,58.1951,3100259.2105161
2024-06-25,58.1951,58.9921,57.9353,58.6283,2858964.8358946
2024-06-26,58.6456,59.1654,58.1605,58.2731,3789956.184483
2024-06-27,58.2731,58.7149,58.1519,58.585,1677693.3292444
2024-06-28,58.6456,58.9748,58.4117,58.637,2690132.7701547
2024-07-01,58.4723,59.4512,58.4031,58.8103,2297976.7422826
2024-07-02,58.8103,59.1567,58.0998,59.0874,1284505.2753708
2024-07-03,59.3387,59.8151,59.1134,59.6071,1682963.1264444
2024-07-04,59.6851,59.919,59.3646,59.8497,1224356.8606256
2024-07-05,59.5552,59.7718,58.1432,58.6803,1190361.1853256
2024-07-08,58.8448,58.9055,58.0392,58.4897,1322218.0913025
2024-07-09,58.3858,58.3858,57.5108,57.9353,2370751.8912609
2024-07-10,57.9353,58.0306,56.9997,56.9997,1978221.8405426
2024-07-11,57.173,58.0306,56.9477,57.97,1889103.9710909
2024-07-12,57.97,58.6456,57.5281,58.3164,1125764.9001288
2024-07-15,58.2125,58.2991,57.6234,58.2298,1143294.3350648
2024-07-16,58.2298,58.2298,55.9862,56.3068,2800040.07614
2024-07-17,56.3933,56.6532,55.1286,55.9949,2825824.5646965
2024-07-18,56.3068,56.8785,55.709,56.454,1969161.0216547
2024-07-19,56.3068,56.7138,55.8476,56.4627,927478.53525216
2024-07-22,56.4973,56.7312,55.735,55.8823,1151923.4115315
2024-07-23,55.8823,56.0208,54.7995,55.4232,2403470.8095613
2024-07-24,55.0073,55.3885,54.6609,54.6609,1957748.7072802
2024-07-25,54.5742,55.3018,54.4009,55.3018,2280516.5708367
2024-07-26,55.4404,55.7177,55.0766,55.2239,959899.62054538
2024-07-29,55.8736,56.1248,55.3538,55.6917,863941.98145286
2024-07-30,55.7004,55.9516,54.7648,54.7648,1082339.0006607
2024-07-31,55.2412,56.0815,55.0246,56.0208,2328104.0516642
2024-08-01,56.0815,56.0815,54.886,54.9034,1106073.2899123
2024-08-02,54.7475,55.1026,54.4703,54.9207,1323384.0267181
2024-08-05,53.708,53.7512,51.8888,52.9283,3597104.694791
2024-08-06,53.4481,54.0371,52.7291,53.1795,2156499.13754
2024-08-07,53.708,53.708,52.755,52.9456,1578744.6617739
2024-08-08,52.9976,53.9678,52.3479,53.9159,1594753.7631037
2024-08-09,54.297,54.6435,52.9803,53.3268,1333449.1662115
2024-08-12,54.9207,55.9429,54.4356,55.9255,2243511.3968947
2024-08-13,56.2374,56.298,54.8948,55.1893,1561619.2638631
2024-08-14,55.2673,55.5791,54.349,54.5568,1508401.8156873
2024-08-16,55.4318,55.7004,55.1026,55.4665,1735270.9141178
2024-08-19,55.5271,56.4713,55.1893,55.9429,1403565.751564
2024-08-20,55.9429,56.1161,54.7821,54.8428,1194320.7481725
2024-08-21,54.8428,55.3971,54.5915,55.3365,1079127.4835062
2024-08-22,54.4009,54.9207,53.4741,53.7339,2962299.0366757
2024-08-23,54.167,54.99,53.9765,54.6262,1184890.5240045
2024-08-26,54.6609,55.1979,54.245,54.8948,1121509.8130577
2024-08-27,54.8948,55.1199,54.5136,54.9727,1405404.6972244
2024-08-28,54.9727,55.1632,54.4356,54.7042,1490302.11135
2024-08-29,54.7042,55.631,54.7042,55.3798,1831798.8226116
2024-08-30,55.3971,56.1335,55.2673,55.735,3245812.9716472
2024-09-02,55.5618,57.3116,55.4232,57.121,2099655.745661
2024-09-03,57.121,57.1643,55.5877,55.9343,2109240.6582901
2024-09-04,55.0073,55.735,54.8428,55.2759,1615325.0196436
2024-09-05,55.2759,55.3279,53.8465,53.8812,2055740.3841967
2024-09-06,54.2277,54.3143,52.9889,53.015,1834130.6934427
2024-09-09,53.422,53.6993,53.1016,53.1969,1785956.7817329
2024-09-10,53.4481,53.5261,52.5732,52.6858,1415626.8339618
2024-09-11,52.937,53.1536,52.0967,52.2093,3217635.42951
2024-09-12,52.4605,53.2748,51.8195,51.8195,2892966.2831521
2024-09-13,51.9668,52.7464,51.8888,52.6425,2185463.9746806
2024-09-16,52.8417,53.1795,52.3393,52.5818,2290460.4992225
2024-09-17,52.8417,53.4827,52.5472,53.093,2116282.4464435
2024-09-18,53.422,53.5173,52.6771,52.7377,2669509.5659972
2024-09-19,53.9091,54.5412,53.2304,53.2304,3341165.7819812
2024-09-20,53.5465,53.8905,52.0591,52.1707,7752729.6646431
2024-09-23,52.9887,53.1561,52.0219,52.3194,1634842.7509452
2024-09-24,52.9701,54.0392,52.8307,53.4536,2323190.8561681
2024-09-25,53.6209,53.6395,52.8307,53.1375,2018096.4549571
2024-09-26,53.5465,53.6023,51.4642,51.6315,4266314.232397
2024-09-27,51.8732,52.8679,51.8732,52.8679,2095783.5253582
2024-09-30,52.9609,53.0817,51.8267,51.9383,2553995.2482951
2024-10-01,52.2079,53.0817,51.3154,53.0166,2869833.7433744
2024-10-02,52.9887,54.755,52.8958,54.4761,2593340.0598015
2024-10-03,54.3739,54.4576,53.2211,53.4071,1292721.6722172
2024-10-04,53.9184,54.3832,53.6023,53.6395,1433577.0870544
2024-10-07,53.5465,53.7882,51.678,52.0405,2428279.2384542
2024-10-08,52.0591,52.3008,51.1388,51.3154,2096047.0719139
2024-10-09,51.3154,51.9383,51.1946,51.7895,1960960.6373947
2024-10-10,51.9662,52.0219,51.2224,51.5013,1945373.741104
2024-10-11,51.8453,52.2357,51.5013,51.7616,1323324.267978
2024-10-14,52.1986,52.245,51.3154,51.3154,1413197.9462519
2024-10-15,51.3154,51.5943,50.2649,50.8878,2977766.2770609
2024-10-16,50.99,51.0551,50.0697,50.581,7597065.0847794
2024-10-17,50.581,50.7019,49.67,49.7815,1719368.0476901
2024-10-18,49.9767,50.4787,49.6421,49.6421,1537326.2225577
2024-10-21,49.6421,50.3672,49.3818,49.9489,1822027.4988633
2024-10-22,50.1999,50.1999,48.8054,49.0564,2125360.9788026
2024-10-23,49.1959,49.2888,48.4615,49.0564,1876330.9977278
2024-10-24,49.233,49.9953,48.9913,49.3446,1548624.3020429
2024-10-25,49.3446,50.2742,49.0471,50.0325,1392397.1309605
2024-10-28,50.0232,50.1069,49.3074,49.7629,1063785.7713846
2024-10-29,49.9675,49.9675,48.9449,49.233,2044036.9659336
2024-10-30,49.0843,49.3446,48.5079,48.7032,1954857.1143061
2024-10-31,48.48,48.5079,47.8293,48.4243,1870528.6707028
2024-11-04,48.7218,49.1401,48.4243,48.8333,1532027.323239
2024-11-05,49.0471,49.0657,48.2198,48.4336,1938953.9621487
2024-11-06,48.9913,49.0657,48.0524,48.229,2300395.6926556
2024-11-07,48.5265,50.5438,48.3406,49.921,4939368.031791
2024-11-08,50.1255,50.1255,48.6939,48.8984,2268010.6616185
2024-11-12,48.8984,49.3632,46.8067,46.8439,3896056.0628287
2024-11-13,47.318,47.82,46.4767,47.2622,2878622.2142298
2024-11-14,48.3406,49.4283,47.9223,49.3632,3852063.150641
2024-11-15,49.2702,49.4097,48.6846,49.0657,1780094.5526105
2024-11-18,49.0657,49.6421,48.4615,49.6421,2047600.760786
2024-11-19,49.7443,49.9767,46.7324,48.0803,2991386.7933365
2024-11-20,48.1733,48.6195,47.4017,47.6248,2138615.7570009
2024-11-21,47.6992,49.0378,47.1507,48.5637,2736601.8160467
2024-11-22,48.982,48.982,47.7456,48.1826,1867637.1884924
2024-11-25,48.6009,48.8519,48.0989,48.2476,3560720.5011332
2024-11-26,48.4708,48.8705,48.0896,48.3871,1540532.8849347
2024-11-27,48.3406,48.6195,47.5318,47.6806,1680547.1021942
2024-11-28,47.8107,48.0803,47.3831,47.6155,909484.10370874
2024-11-29,47.4296,47.9502,47.318,47.4296,1245178.9492801
2024-12-02,47.411,48.3406,47.3738,48.1268,1774506.2899307
2024-12-03,48.2569,48.3406,47.4668,47.7178,2146757.7320198
2024-12-04,47.9502,48.48,47.6248,48.0245,1620024.9803169
2024-12-05,48.1547,49.0378,47.6992,48.7496,1606192.5510966
2024-12-06,48.8054,49.4097,48.3406,48.4708,1555557.1900066
2024-12-09,48.7589,49.4562,48.4243,49.3446,1895242.8834204
2024-12-10,49.2795,49.8187,49.1029,49.4748,2032324.7418609
2024-12-11,47.8758,49.2609,46.4814,46.565,6336743.5034025
2024-12-12,47.0763,47.4017,44.4919,45.4309,6237734.9788
2024-12-13,45.733,46.1141,45.4913,45.7376,4005935.6139263
2024-12-16,45.7376,45.9236,44.7337,44.887,3518303.4897782
